,geonameid,name,asciiname,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,othername0,othername1,othername2,othername3,othername4,othername5,othername6,othername7,othername8,othername9,othername10,othername11,othername12,othername13,othername14,othername15,othername16,othername17,othername18,othername19,othername20,othername21,othername22,othername23,othername24,othername25,othername26,othername27,othername28,othername29,othername30,othername31,othername32,othername33,othername34,othername35,othername36,othername37,othername38,othername39,othername40,othername41,othername42,othername43,othername44,othername45,othername46,othername47,othername48,othername49,othername50,othername51,othername52
11459,6318985,Conceição,Conceicao,-351.333,-3.940.667,P,PPLL,BR,,6,2313559.0,,,0,,76,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11460,6318986,Coqueiros do Sul,Coqueiros do Sul,-2.811.889,-527.825,P,PPL,BR,,23,4305850.0,,,0,,606,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11461,6318987,Ibiraba,Ibiraba,-1.078.944,-4.282.306,P,PPLL,BR,,5,2902708.0,,,0,,402,America/Bahia,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11462,6318988,Ipiranga do Sul,Ipiranga do Sul,-2.793.667,-5.242.639,P,PPL,BR,,23,4310462.0,,,0,,634,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11463,6318989,Lagoa Grande,Lagoa Grande,-468.694,-3.821.389,P,PPLL,BR,,6,2311801.0,,,0,,97,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11464,6318990,Pitombeiras,Pitombeiras,-444.778,-3.833.722,P,PPLL,BR,,6,2303501.0,,,0,,49,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11465,6318991,Vista Alegre,Vista Alegre,-2.145.056,-4.258.194,P,PPLL,BR,,15,3115300.0,,,0,,162,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11466,6318995,São José do Sul,Sao Jose Do Sul,-2.954.416,-5.149.254,A,ADM2,BR,,23,4318614.0,,,2082,,122,America/Sao_Paulo,21/04/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11467,6318996,Capão do Cipó,Capao Do Cipo,-2.894.987,-5.460.368,A,ADM2,BR,,23,4304655.0,,,3107,,307,America/Sao_Paulo,21/04/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11468,6318997,Santo Antônio do Içá,Santo Antonio Do Ica,-308.995,-6.875.919,A,ADM2,BR,,4,1303700.0,,,24487,,83,America/Porto_Velho,16/06/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11469,6318998,Redenção,Redencao,-80.601,-5.018.116,A,ADM2,BR,,16,1506138.0,,,75505,,271,America/Araguaina,05/06/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11470,6318999,Santa Cruz do Arari,Santa Cruz Do Arari,-0.59603,-4.929.289,A,ADM2,BR,,16,1506401.0,,,8163,,7,America/Belem,03/06/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11471,6319000,Santa Luzia do Pará,Santa Luzia do Para,-16.575,-4.692.715,A,ADM2,BR,,16,1506559.0,,,19422,,30,America/Belem,23/06/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11472,6319001,São Miguel do Guamá,Sao Miguel Do Guama,-159.735,-4.753.464,A,ADM2,BR,,16,1507607.0,,,51527,,8,America/Belem,03/06/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11473,6319002,Pau d'Arco,Pau D'Arco,-755.877,-4.893.697,A,ADM2,BR,,31,1716307.0,,,4588,,216,America/Araguaina,06/06/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11474,6319003,Santa Fé do Araguaia,Santa Fe Do Araguaia,-710.746,-489.558,A,ADM2,BR,,31,1718865.0,,,6599,,205,America/Araguaina,06/06/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11475,6319004,Santa Maria do Tocantins,Santa Maria Do Tocantins,-881.566,-4.785.337,A,ADM2,BR,,31,1718881.0,,,2894,,281,America/Araguaina,07/06/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11476,6319005,Açailândia,Acailandia,-469.214,-4.734.302,A,ADM2,BR,,13,2100055.0,,,104013,,228,America/Araguaina,25/06/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11477,6319006,Alto Alegre do Pindaré,Alto Alegre Do Pindare,-383.592,-4.603.871,A,ADM2,BR,,13,2100477.0,,,31028,,74,America/Belem,26/06/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11478,6319007,Barão de Grajaú,Barao De Grajau,-662.978,-4.320.317,A,ADM2,BR,,13,2101509.0,,,17816,,241,America/Araguaina,24/06/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11479,6319008,Chapadinha,Chapadinha,-369.275,-4.346.295,A,ADM2,BR,,13,2103208.0,,,73281,,86,America/Fortaleza,16/06/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11480,6319009,Conceição do Lago-Açu,Conceicao Do Lago-Acu,-373.591,-4.479.669,A,ADM2,BR,,13,2103554.0,,,14428,,14,America/Belem,25/06/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11481,6319010,Governador Archer,Governador Archer,-498.399,-4.420.513,A,ADM2,BR,,13,2104503.0,,,10205,,120,America/Araguaina,16/06/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11482,6319011,Monção,Moncao,-353.292,-453.069,A,ADM2,BR,,13,2106904.0,,,31748,,6,America/Belem,16/06/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11483,6319012,Nina Rodrigues,Nina Rodrigues,-346.375,-4.377.165,A,ADM2,BR,,13,2107209.0,,,12467,,83,America/Belem,16/06/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11484,6319013,Santa Luzia,Santa Luzia,-418.778,-4.587.797,A,ADM2,BR,,13,2110005.0,,,69392,,64,America/Fortaleza,26/07/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11485,6319014,Santa Luzia do Paruá,Santa Luzia Do Parua,-254.684,-4.575.943,A,ADM2,BR,,13,2110039.0,,,22644,,55,America/Fortaleza,06/09/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11486,6319015,Santa Rita,Santa Rita,-316.346,-4.432.883,A,ADM2,BR,,13,2110203.0,,,32365,,34,America/Belem,21/04/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11487,6319016,São João do Paraíso,Sao Joao Do Paraiso,-640.174,-4.688.929,A,ADM2,BR,,13,2111052.0,,,10823,,332,America/Araguaina,26/06/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11488,6319017,Beneditinos,Beneditinos,-546.008,-4.243.965,A,ADM2,BR,,20,2201606.0,,,9911,,152,America/Fortaleza,16/06/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11489,6319018,Caridade do Piauí,Caridade Do Piaui,-770.139,-4.089.597,A,ADM2,BR,,20,2202554.0,,,4825,,397,America/Fortaleza,30/06/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11490,6319019,Curral Novo do Piauí,Curral Novo do Piaui,-788.978,-4.076.427,A,ADM2,BR,,20,2203271.0,,,4870,,409,America/Fortaleza,23/06/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11491,6319020,Dirceu Arcoverde,Dirceu Arcoverde,-93.323,-4.243.422,A,ADM2,BR,,20,2203354.0,,,6677,,411,America/Bahia,16/06/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11492,6319021,Fronteiras,Fronteiras,-70.125,-4.056.213,A,ADM2,BR,,20,2204303.0,,,11122,,567,America/Fortaleza,16/06/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11493,6319022,Jatobá do Piauí,Jatoba Do Piaui,-480.296,-4.189.545,A,ADM2,BR,,20,2205276.0,,,4637,,173,America/Fortaleza,30/06/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11494,6319023,Jerumenha,Jerumenha,-709.885,-4.354.675,A,ADM2,BR,,20,2205300.0,,,4383,,164,America/Araguaina,16/06/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11495,6319024,Parnaguá,Parnagua,-1.012.155,-4.456.012,A,ADM2,BR,,20,2207603.0,,,10265,,520,America/Araguaina,16/06/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11496,6319025,Pedro Laurentino,Pedro Laurentino,-811.766,-4.223.542,A,ADM2,BR,,20,2207934.0,,,2410,,312,America/Fortaleza,16/06/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11497,6319026,Santa Cruz dos Milagres,Santa Cruz Dos Milagres,-583.227,-4.195.795,A,ADM2,BR,,20,2209153.0,,,3794,,150,America/Fortaleza,30/06/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11498,6319027,São Félix do Piauí,Sao Felix Do Piaui,-588.422,-421.083,A,ADM2,BR,,20,2209609.0,,,3069,,204,America/Fortaleza,30/06/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11499,6319028,São José do Piauí,Sao Jose Do Piaui,-684.096,-4.151.702,A,ADM2,BR,,20,2210201.0,,,6608,,549,America/Fortaleza,02/07/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11500,6319029,Simões,Simoes,-77.382,-4.072.738,A,ADM2,BR,,20,2210706.0,,,14185,,690,America/Fortaleza,16/06/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11501,6319030,Alexandria,Alexandria,-639.998,-3.796.862,A,ADM2,BR,,22,2400505.0,,,13475,,339,America/Fortaleza,05/07/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11502,6319031,Angicos,Angicos,-567.403,-3.654.881,A,ADM2,BR,,22,2400802.0,,,11553,,111,America/Fortaleza,03/07/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11503,6319032,Bom Jesus,Bom Jesus,-600.882,-3.558.384,A,ADM2,BR,,22,2401701.0,,,9432,,111,America/Recife,02/07/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11504,6319033,Carnaúba dos Dantas,Carnauba Dos Dantas,-656.162,-3.652.903,A,ADM2,BR,,22,2402402.0,,,7429,,513,America/Recife,03/07/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11505,6319034,Equador,Equador,-688.585,-3.666.174,A,ADM2,BR,,22,2403400.0,,,5822,,511,America/Recife,03/07/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11506,6319035,Jaçanã,Jacana,-641.673,-3.619.402,A,ADM2,BR,,22,2405009.0,,,7925,,670,America/Recife,03/07/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11507,6319036,Jucurutu,Jucurutu,-603.296,-3.696.939,A,ADM2,BR,,22,2406106.0,,,17692,,211,America/Fortaleza,05/07/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11508,6319037,Maxaranguape,Maxaranguape,-546.874,-3.535.657,A,ADM2,BR,,22,2407500.0,,,10442,,26,America/Recife,04/07/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11509,6319038,Mossoró,Mossoro,-513.814,-3.727.848,A,ADM2,BR,,22,2408003.0,,,259886,,8,America/Fortaleza,04/07/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11510,6319039,Nísia Floresta,Nisia Floresta,-60.624,-351.691,A,ADM2,BR,,22,2408201.0,,,23818,,49,America/Recife,04/07/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11511,6319040,Paraú,Parau,-573.216,-3.713.664,A,ADM2,BR,,22,2408706.0,,,3862,,100,America/Fortaleza,04/07/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11512,6319041,Patu,Patu,-612.305,-3.762.573,A,ADM2,BR,,22,2409308.0,,,11964,,524,America/Fortaleza,21/04/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11513,6319042,Pureza,Pureza,-542.517,-3.559.285,A,ADM2,BR,,22,2410405.0,,,8432,,144,America/Recife,04/07/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11514,6319043,São Tomé,Sao Tome,-597.295,-361.086,A,ADM2,BR,,22,2412906.0,,,10868,,175,America/Recife,21/04/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11515,6319044,Touros,Touros,-526.111,-3.560.459,A,ADM2,BR,,22,2414407.0,,,31076,,72,America/Recife,04/07/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11516,6319045,Alhandra,Alhandra,-735.043,-3.492.835,A,ADM2,BR,,17,2500601.0,,,18001,,89,America/Recife,29/06/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11517,6319046,Aparecida,Aparecida,-680.925,-3.807.182,A,ADM2,BR,,17,2500775.0,,,7676,,213,America/Fortaleza,21/04/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11518,6319047,Boqueirão,Boqueirao,-755.063,-3.612.977,A,ADM2,BR,,17,2502508.0,,,16889,,429,America/Recife,16/06/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11519,6319048,Cachoeira dos Índios,Cachoeira Dos Indios,-694.486,-3.869.902,A,ADM2,BR,,17,2503308.0,,,9546,,333,America/Fortaleza,21/04/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11520,6319049,Cajazeiras,Cajazeiras,-692.206,-3.856.928,A,ADM2,BR,,17,2503704.0,,,58437,,307,America/Fortaleza,16/06/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11521,6319050,Conceição,Conceicao,-749.917,-3.851.375,A,ADM2,BR,,17,2504405.0,,,18366,,455,America/Maceio,16/06/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11522,6319051,Cruz do Espírito Santo,Cruz Do Espirito Santo,-714.752,-3.514.179,A,ADM2,BR,,17,2504900.0,,,16257,,26,America/Recife,29/06/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11523,6319052,Curral de Cima,Curral De Cima,-672.359,-3.528.596,A,ADM2,BR,,17,2505279.0,,,5214,,89,America/Recife,29/06/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11524,6319053,Frei Martinho,Frei Martinho,-644.605,-3.648.061,A,ADM2,BR,,17,2506202.0,,,2933,,428,America/Recife,27/06/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11525,6319054,Ibiara,Ibiara,-748.251,-3.838.051,A,ADM2,BR,,17,2506608.0,,,6031,,376,America/Maceio,16/06/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11526,6319055,Lagoa,Lagoa,-659.521,-3.784.991,A,ADM2,BR,,17,2508109.0,,,4681,,287,America/Fortaleza,16/06/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11527,6319056,Lagoa Seca,Lagoa Seca,-714.356,-3.582.941,A,ADM2,BR,,17,2508307.0,,,25911,,576,America/Recife,26/06/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11528,6319057,Mamanguape,Mamanguape,-670.651,-35.151,A,ADM2,BR,,17,2508901.0,,,42330,,79,America/Recife,16/06/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11529,6319058,Mataraca,Mataraca,-655.476,-350.369,A,ADM2,BR,,17,2509305.0,,,7404,,60,America/Recife,16/06/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11530,6319059,Pocinhos,Pocinhos,-703.267,-3.606.886,A,ADM2,BR,,17,2512002.0,,,17020,,568,America/Recife,16/06/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11531,6319060,Pombal,Pombal,-680.692,-3.787.012,A,ADM2,BR,,17,2512101.0,,,32117,,226,America/Fortaleza,16/06/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11532,6319061,Rio Tinto,Rio Tinto,-679.673,-3.503.715,A,ADM2,BR,,17,2512903.0,,,22979,,3,America/Recife,23/06/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11533,6319062,Santa Rita,Santa Rita,-710.437,-3.497.387,A,ADM2,BR,,17,2513703.0,,,120333,,7,America/Recife,21/04/2011,Santa-Rita,sheng li ta,?????-????,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11534,6319063,São José do Bonfim,Sao Jose do Bonfim,-713.715,-3.731.607,A,ADM2,BR,,17,2514602.0,,,3233,,276,America/Recife,02/12/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11535,6319064,Sousa,Sousa,-673.098,-3.818.614,A,ADM2,BR,,17,2516201.0,,,65807,,217,America/Fortaleza,21/04/2011,Soza,suo sa,????,????,??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11536,6319065,Triunfo,Triunfo,-658.475,-3.857.827,A,ADM2,BR,,17,2516805.0,,,9223,,292,America/Fortaleza,21/04/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11537,6319066,Zabelê,Zabele,-807.634,-3.705.635,A,ADM2,BR,,17,2517407.0,,,2075,,634,America/Maceio,16/06/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11538,6319067,Araripina,Araripina,-771.023,-4.052.967,A,ADM2,BR,,30,2601102.0,,,77363,,560,America/Fortaleza,30/06/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11539,6319068,Correntes,Correntes,-913.378,-3.632.033,A,ADM2,BR,,30,2604700.0,,,17421,,384,America/Maceio,21/04/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540,6319069,São Benedito do Sul,Sao Benedito Do Sul,-877.212,-3.590.168,A,ADM2,BR,,30,2612901.0,,,13939,,449,America/Maceio,29/06/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11541,6319070,Barra de Santo Antônio,Barra De Santo Antonio,-939.752,-3.556.544,A,ADM2,BR,,2,2700508.0,,,14228,,54,America/Maceio,12/06/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11542,6319071,Canapi,Canapi,-917.327,-3.751.985,A,ADM2,BR,,2,2701605.0,,,17719,,324,America/Maceio,15/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11543,6319072,São Sebastião,Sao Sebastiao,-996.698,-365.528,A,ADM2,BR,,2,2708808.0,,,34290,,170,America/Maceio,15/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11544,6319073,Belmonte,Belmonte,-1.589.158,-3.932.266,A,ADM2,BR,,5,2903409.0,,,21838,,126,America/Bahia,16/06/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11545,6319074,Brejões,Brejoes,-1.307.059,-3.982.099,A,ADM2,BR,,5,2904308.0,,,14222,,678,America/Bahia,15/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11546,6319075,Dias d'Ávila,Dias d'Avila,-1.260.625,-3.833.717,A,ADM2,BR,,5,2910057.0,,,66373,,59,America/Bahia,23/06/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11547,6319076,Dom Basílio,Dom Basilio,-1.379.717,-4.170.877,A,ADM2,BR,,5,2910107.0,,,12240,,474,America/Bahia,15/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11548,6319077,Iaçu,Iacu,-127.698,-4.018.337,A,ADM2,BR,,5,2911907.0,,,24121,,256,America/Bahia,15/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11549,6319078,Ituberá,Itubera,-1.374.945,-3.915.366,A,ADM2,BR,,5,2917300.0,,,28740,,24,America/Bahia,15/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11550,6319079,Lagoa Real,Lagoa Real,-1.410.985,-4.221.697,A,ADM2,BR,,5,2918753.0,,,15770,,581,America/Bahia,15/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11551,6319080,Muquém do São Francisco,Muquem do Sao Francisco,-1.219.886,-4.351.311,A,ADM2,BR,,5,2922250.0,,,10272,,479,America/Bahia,06/08/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11552,6319081,Nilo Peçanha,Nilo Pecanha,-1.364.812,-3.923.876,A,ADM2,BR,,5,2922607.0,,,14079,,170,America/Bahia,15/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11553,6319082,Nordestina,Nordestina,-1.089.685,-3.945.141,A,ADM2,BR,,5,2922656.0,,,13164,,275,America/Bahia,15/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11554,6319083,Nova Viçosa,Nova Vicosa,-1.787.451,-3.966.519,A,ADM2,BR,,5,2923001.0,,,43783,,65,America/Bahia,15/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11555,6319084,Oliveira dos Brejinhos,Oliveira dos Brejinhos,-1.230.626,-4.269.628,A,ADM2,BR,,5,2923209.0,,,21810,,453,America/Bahia,15/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11556,6319085,Poções,Pocoes,-1.458.293,-4.027.619,A,ADM2,BR,,5,2925105.0,,,46879,,867,America/Bahia,15/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11557,6319086,Presidente Tancredo Neves,Presidente Tancredo Neves,-1.346.145,-3.942.126,A,ADM2,BR,,5,2925758.0,,,28004,,235,America/Bahia,15/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11558,6319087,Santa Maria da Vitória,Santa Maria Da Vitoria,-1.326.141,-44.378,A,ADM2,BR,,5,2928109.0,,,40316,,638,America/Bahia,18/06/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11559,6319088,Santana,Santana,-130.894,-4.384.757,A,ADM2,BR,,5,2928208.0,,,26705,,471,America/Bahia,15/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11560,6319089,Tremedal,Tremedal,-149.008,-4.132.339,A,ADM2,BR,,5,2931806.0,,,16189,,496,America/Bahia,15/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11561,6319090,Umburanas,Umburanas,-105.086,-4.117.419,A,ADM2,BR,,5,2932457.0,,,19402,,935,America/Bahia,15/03/2022,Municipio de Umburanas,Município de Umburanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11562,6319091,Una,Una,-1.516.451,-3.920.568,A,ADM2,BR,,5,2932507.0,,,18544,,98,America/Bahia,15/03/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
