,geonameid,name,asciiname,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,othername0,othername1,othername2,othername3,othername4,othername5,othername6,othername7,othername8,othername9,othername10,othername11,othername12,othername13,othername14,othername15,othername16,othername17,othername18,othername19,othername20,othername21,othername22,othername23,othername24,othername25,othername26,othername27
7509,7775246,Sítio São José,Sitio Sao Jose,-2.372.726,-5.003.075,P,PPL,BR,,18.0,4111704.0,,,0,,594,America/Sao_Paulo,03/08/2012,Sitio Sao Jose,Sítio São José,,,,,,,,,,,,,,,,,,,,,,,,,,
7510,7775247,Sítio José Oliveira Santos,Sitio Jose Oliveira Santos,-2.373.967,-5.004.531,P,PPL,BR,,18.0,4111704.0,,,0,,509,America/Sao_Paulo,03/08/2012,Sitio Jose Oliveira Santos,Sítio José Oliveira Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
7511,7775248,Sítio José Castanheira,Sitio Jose Castanheira,-2.373.693,-5.004.161,P,PPL,BR,,18.0,4111704.0,,,0,,546,America/Sao_Paulo,03/08/2012,Sitio Jose Castanheira,Sítio José Castanheira,,,,,,,,,,,,,,,,,,,,,,,,,,
7512,7775249,Sítio José Negrinho,Sitio Jose Negrinho,-2.373.332,-5.004.616,P,PPL,BR,,18.0,4111704.0,,,0,,503,America/Sao_Paulo,03/08/2012,Sitio Jose Negrinho,Sítio José Negrinho,,,,,,,,,,,,,,,,,,,,,,,,,,
7513,7775250,Ribeirão do Erval,Ribeirao do Erval,-2.367.177,-5.008.141,H,STM,BR,,18.0,,,,0,,472,America/Sao_Paulo,21/01/2012,Ribeirao do Erval,Ribeirão do Erval,,,,,,,,,,,,,,,,,,,,,,,,,,
7514,7775251,Sítio Dico Tavico,Sitio Dico Tavico,-2.372.668,-5.005.618,P,PPL,BR,,18.0,4111704.0,,,0,,517,America/Sao_Paulo,03/08/2012,Sitio Dico Tavico,Sítio Dico Tavico,,,,,,,,,,,,,,,,,,,,,,,,,,
7515,7775252,Sítio São Sebastião,Sitio Sao Sebastiao,-2.372.779,-5.005.059,P,PPL,BR,,18.0,4111704.0,,,0,,547,America/Sao_Paulo,03/08/2012,Sitio Sao Sebastiao,Sítio São Sebastião,,,,,,,,,,,,,,,,,,,,,,,,,,
7516,7775253,Sítio Luizão,Sitio Luizao,-2.371.974,-5.005.094,P,PPL,BR,,18.0,4111704.0,,,0,,505,America/Sao_Paulo,03/08/2012,Sitio Luizao,Sítio Luizão,,,,,,,,,,,,,,,,,,,,,,,,,,
7517,7775254,Sítio Bom Jesus,Sitio Bom Jesus,-2.371.977,-5.004.488,P,PPL,BR,,18.0,4111704.0,,,0,,533,America/Sao_Paulo,03/08/2012,Sitio Bom Jesus,Sítio Bom Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,
7518,7775255,Sítio Luciano,Sitio Luciano,-2.371.899,-5.004.843,P,PPL,BR,,18.0,4111704.0,,,0,,512,America/Sao_Paulo,03/08/2012,Sitio Luciano,Sítio Luciano,,,,,,,,,,,,,,,,,,,,,,,,,,
7519,7775256,Sítio São João,Sitio Sao Joao,-237.182,-5.003.922,P,PPL,BR,,18.0,4111704.0,,,0,,535,America/Sao_Paulo,03/08/2012,Sitio Sao Joao,Sítio São João,,,,,,,,,,,,,,,,,,,,,,,,,,
7520,7775257,Sítio São Pedro,Sitio Sao Pedro,-2.371.808,-5.005.618,P,PPL,BR,,18.0,4111704.0,,,0,,506,America/Sao_Paulo,03/08/2012,Sitio Sao Pedro,Sítio São Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,
7521,7775258,Sítio Expedito Laurindo da Silva,Sitio Expedito Laurindo da Silva,-2.371.331,-5.005.705,P,PPL,BR,,18.0,4111704.0,,,0,,490,America/Sao_Paulo,03/08/2012,Sitio Expedito Laurindo da Silva,Sítio Expedito Laurindo da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
7522,7775259,Neco Major,Neco Major,-2.371.135,-5.005.368,L,LCTY,BR,,18.0,,,,0,,508,America/Sao_Paulo,21/01/2012,Neco Major,,,,,,,,,,,,,,,,,,,,,,,,,,,
7523,7775260,Sítio Noé Siqueira,Sitio Noe Siqueira,-2.370.608,-5.003.713,P,PPL,BR,,18.0,4111704.0,,,0,,482,America/Sao_Paulo,03/08/2012,Sitio Noe Siqueira,Sítio Noé Siqueira,,,,,,,,,,,,,,,,,,,,,,,,,,
7524,7775261,Água Branca,Agua Branca,-2.371.217,-5.003.734,P,PPL,BR,,18.0,4111704.0,,,0,,519,America/Sao_Paulo,03/08/2012,Agua Branca,Água Branca,,,,,,,,,,,,,,,,,,,,,,,,,,
7525,7775262,Capela da Santa Cruz,Capela da Santa Cruz,-2.371.256,-5.003.888,S,CH,BR,,18.0,4111704.0,,,0,,506,America/Sao_Paulo,03/08/2012,Capela da Santa Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,
7526,7775263,Varzeão,Varzeao,-2.371.544,-5.003.388,L,LCTY,BR,,18.0,,,,0,,553,America/Sao_Paulo,21/01/2012,Varzeao,Varzeão,,,,,,,,,,,,,,,,,,,,,,,,,,
7527,7775264,Sítio Luiz de Carvalho,Sitio Luiz de Carvalho,-2.371.592,-5.002.739,P,PPL,BR,,18.0,4111704.0,,,0,,472,America/Sao_Paulo,03/08/2012,Sitio Luiz de Carvalho,Sítio Luiz de Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,
7528,7775265,Sítio Aparecido Roberto,Sitio Aparecido Roberto,-2.371.883,-5.003.723,P,PPL,BR,,18.0,4111704.0,,,0,,547,America/Sao_Paulo,03/08/2012,Sitio Aparecido Roberto,Sítio Aparecido Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,
7529,7775266,Sítio Marelina,Sitio Marelina,-2.372.088,-5.003.633,P,PPL,BR,,18.0,4111704.0,,,0,,550,America/Sao_Paulo,03/08/2012,Sitio Marelina,Sítio Marelina,,,,,,,,,,,,,,,,,,,,,,,,,,
7530,7775267,Sítio José Benedito,Sitio Jose Benedito,-2.372.158,-5.003.713,P,PPL,BR,,18.0,4111704.0,,,0,,544,America/Sao_Paulo,03/08/2012,Sitio Jose Benedito,Sítio José Benedito,,,,,,,,,,,,,,,,,,,,,,,,,,
7531,7775268,Sítio Lazo de Almeida,Sitio Lazo de Almeida,-2.372.115,-5.002.221,P,PPL,BR,,18.0,4111704.0,,,0,,509,America/Sao_Paulo,03/08/2012,Sitio Lazo de Almeida,Sítio Lazo de Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,
7532,7775269,Sítio Jesus Lopes de Souza,Sitio Jesus Lopes de Souza,-2.371.476,-5.002.566,P,PPL,BR,,18.0,4111704.0,,,0,,475,America/Sao_Paulo,03/08/2012,Sitio Jesus Lopes de Souza,Sítio Jesus Lopes de Souza,,,,,,,,,,,,,,,,,,,,,,,,,,
7533,7775270,Sítio Água do Boi,Sitio Agua do Boi,-2.371.315,-5.002.448,P,PPL,BR,,18.0,4111704.0,,,0,,479,America/Sao_Paulo,03/08/2012,Sitio Agua do Boi,Sítio Água do Boi,,,,,,,,,,,,,,,,,,,,,,,,,,
7534,7775271,Sítio Boa Esperança,Sitio Boa Esperanca,-2.371.054,-5.001.951,P,PPL,BR,,18.0,4111704.0,,,0,,492,America/Sao_Paulo,03/08/2012,Sitio Boa Esperanca,Sítio Boa Esperança,,,,,,,,,,,,,,,,,,,,,,,,,,
7535,7775272,Sítio Santo Antônio,Sitio Santo Antonio,-2.371.093,-5.003.048,P,PPL,BR,,18.0,4111704.0,,,0,,473,America/Sao_Paulo,03/08/2012,Sitio Santo Antonio,Sítio Santo Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,
7536,7775273,Sítio São Luís,Sitio Sao Luis,-23.709,-5.002.934,P,PPL,BR,,18.0,4111704.0,,,0,,465,America/Sao_Paulo,03/08/2012,Sitio Sao Luis,Sítio São Luís,,,,,,,,,,,,,,,,,,,,,,,,,,
7537,7775274,Sítio José A da Silva,Sitio Jose A da Silva,-2.370.818,-5.002.182,P,PPL,BR,,18.0,4111704.0,,,0,,489,America/Sao_Paulo,03/08/2012,Sitio Jose A da Silva,Sítio José A da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
7538,7775275,Ribeirão Lajeado,Ribeirao Lajeado,-2.370.887,-5.000.946,H,STM,BR,,18.0,,,,0,,469,America/Sao_Paulo,21/01/2012,Ribeirao Lajeado,Ribeirão Lajeado,,,,,,,,,,,,,,,,,,,,,,,,,,
7539,7775276,Escola do Varzeão,Escola do Varzeao,-2.370.191,-5.002.305,S,SCH,BR,,18.0,4111704.0,,,0,,470,America/Sao_Paulo,03/08/2012,Escola do Varzeao,Escola do Varzeão,,,,,,,,,,,,,,,,,,,,,,,,,,
7540,7775277,Sítio Pé-de-Canela,Sitio Pe-de-Canela,-2.370.152,-5.002.375,P,PPL,BR,,18.0,4111704.0,,,0,,467,America/Sao_Paulo,03/08/2012,Sitio Pe-de-Canela,Sítio Pé-de-Canela,,,,,,,,,,,,,,,,,,,,,,,,,,
7541,7775278,Sítio Pedro Marciano,Sitio Pedro Marciano,-2.369.962,-5.002.162,P,PPL,BR,,18.0,4111704.0,,,0,,470,America/Sao_Paulo,03/08/2012,Sitio Pedro Marciano,Sítio Pedro Marciano,,,,,,,,,,,,,,,,,,,,,,,,,,
7542,7775279,Sítio Beira-Rio,Sitio Beira-Rio,-2.369.928,-500.141,P,PPL,BR,,18.0,4111704.0,,,0,,476,America/Sao_Paulo,03/08/2012,Sitio Beira-Rio,Sítio Beira-Rio,,,,,,,,,,,,,,,,,,,,,,,,,,
7543,7775280,Sítio Pedro Guermiro,Sitio Pedro Guermiro,-2.370.071,-5.000.703,P,PPL,BR,,18.0,4111704.0,,,0,,469,America/Sao_Paulo,03/08/2012,Sitio Pedro Guermiro,Sítio Pedro Guermiro,,,,,,,,,,,,,,,,,,,,,,,,,,
7544,7775281,Sítio Isaías Mariano,Sitio Isaias Mariano,-2.369.614,-5.001.844,P,PPL,BR,,18.0,4111704.0,,,0,,466,America/Sao_Paulo,03/08/2012,Sitio Isaias Mariano,Sítio Isaías Mariano,,,,,,,,,,,,,,,,,,,,,,,,,,
7545,7775282,Sítio João I. Ribeiro,Sitio Joao I. Ribeiro,-2.369.411,-5.001.273,P,PPL,BR,,18.0,4111704.0,,,0,,465,America/Sao_Paulo,03/08/2012,Sitio Joao I. Ribeiro,Sítio João I. Ribeiro,,,,,,,,,,,,,,,,,,,,,,,,,,
7546,7775283,Fazenda Santinho Furtado,Fazenda Santinho Furtado,-236.924,-5.002.352,S,FRM,BR,,18.0,4127809.0,,,0,,514,America/Sao_Paulo,03/08/2012,Fazenda Santinho Furtado,,,,,,,,,,,,,,,,,,,,,,,,,,,
7547,7775284,Ribeirão Água-Branca,Ribeirao Agua-Branca,-2.369.447,-5.003.553,H,STM,BR,,18.0,,,,0,,466,America/Sao_Paulo,21/01/2012,Ribeirao Agua-Branca,Ribeirão Água-Branca,,,,,,,,,,,,,,,,,,,,,,,,,,
7548,7775285,Fazenda Terra Máquina,Fazenda Terra Maquina,-2.370.567,-5.003.928,S,FRM,BR,,18.0,4111704.0,,,0,,482,America/Sao_Paulo,03/08/2012,Fazenda Terra Maquina,Fazenda Terra Máquina,,,,,,,,,,,,,,,,,,,,,,,,,,
7549,7775286,Balsa,Balsa,-237.018,-5.005.588,L,LCTY,BR,,18.0,,,,0,,538,America/Sao_Paulo,21/01/2012,Balsa,,,,,,,,,,,,,,,,,,,,,,,,,,,
7550,7775287,Escola dos Rodrigues,Escola dos Rodrigues,-2.369.695,-5.005.302,S,SCH,BR,,18.0,4111704.0,,,0,,521,America/Sao_Paulo,03/08/2012,Escola dos Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,
7551,7775288,Sítio Santo Antônio,Sitio Santo Antonio,-2.369.376,-500.537,P,PPL,BR,,18.0,4111704.0,,,0,,506,America/Sao_Paulo,03/08/2012,Sitio Santo Antonio,Sítio Santo Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,
7552,7775289,Sítio Nossa Senhora Aparecida,Sitio Nossa Senhora Aparecida,-2.369.003,-5.005.913,P,PPL,BR,,18.0,4111704.0,,,0,,521,America/Sao_Paulo,03/08/2012,Sitio Nossa Senhora Aparecida,Sítio Nossa Senhora Aparecida,,,,,,,,,,,,,,,,,,,,,,,,,,
7553,7775290,Sítio Santa Luzia,Sitio Santa Luzia,-2.368.645,-5.004.768,P,PPL,BR,,18.0,4111704.0,,,0,,470,America/Sao_Paulo,03/08/2012,Sitio Santa Luzia,Sítio Santa Luzia,,,,,,,,,,,,,,,,,,,,,,,,,,
7554,7775291,Fazenda São Sebastião,Fazenda Sao Sebastiao,-2.368.276,-5.004.029,S,FRM,BR,,18.0,4111704.0,,,0,,482,America/Sao_Paulo,03/08/2012,Fazenda Sao Sebastiao,Fazenda São Sebastião,,,,,,,,,,,,,,,,,,,,,,,,,,
7555,7775292,Sítio Luís Vidal,Sitio Luis Vidal,-2.367.257,-5.004.232,P,PPL,BR,,18.0,4111704.0,,,0,,461,America/Sao_Paulo,03/08/2012,Sitio Luis Vidal,Sítio Luís Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,
7556,7775293,Fazenda Santa Luciana,Fazenda Santa Luciana,-2.367.009,-5.005.609,S,FRM,BR,,18.0,4111704.0,,,0,,472,America/Sao_Paulo,03/08/2012,Fazenda Santa Luciana,,,,,,,,,,,,,,,,,,,,,,,,,,,
7557,7775294,Sítio São João,Sitio Sao Joao,-2.366.975,-500.628,P,PPL,BR,,18.0,4111704.0,,,0,,479,America/Sao_Paulo,03/08/2012,Sitio Sao Joao,Sítio São João,,,,,,,,,,,,,,,,,,,,,,,,,,
7558,7775295,Escola José Camargo,Escola Jose Camargo,-2.366.769,-5.005.164,S,SCH,BR,,18.0,4111704.0,,,0,,491,America/Sao_Paulo,03/08/2012,Escola Jose Camargo,Escola José Camargo,,,,,,,,,,,,,,,,,,,,,,,,,,
7559,7775296,Sítio Sebastião Potine,Sitio Sebastiao Potine,-2.365.893,-5.004.484,P,PPL,BR,,18.0,4111704.0,,,0,,463,America/Sao_Paulo,03/08/2012,Sitio Sebastiao Potine,Sítio Sebastião Potine,,,,,,,,,,,,,,,,,,,,,,,,,,
7560,7775297,Sítio Benedito Palmezan,Sitio Benedito Palmezan,-2.365.674,-5.004.211,P,PPL,BR,,18.0,4111704.0,,,0,,460,America/Sao_Paulo,03/08/2012,Sitio Benedito Palmezan,Sítio Benedito Palmezan,,,,,,,,,,,,,,,,,,,,,,,,,,
7561,7775298,Sítio Santa Bárbara,Sitio Santa Barbara,-2.365.299,-5.002.037,P,PPL,BR,,18.0,4127809.0,,,0,,589,America/Sao_Paulo,03/08/2012,Sitio Santa Barbara,Sítio Santa Bárbara,,,,,,,,,,,,,,,,,,,,,,,,,,
7562,7775299,Sítio São Geraldo,Sitio Sao Geraldo,-236.584,-5.001.619,P,PPL,BR,,18.0,4127809.0,,,0,,487,America/Sao_Paulo,03/08/2012,Sitio Sao Geraldo,Sítio São Geraldo,,,,,,,,,,,,,,,,,,,,,,,,,,
7563,7775300,Capela Santa Rita de Cássia,Capela Santa Rita de Cassia,-2.366.271,-5.000.413,S,CH,BR,,18.0,4127809.0,,,0,,536,America/Sao_Paulo,03/08/2012,Capela Santa Rita de Cassia,Capela Santa Rita de Cássia,,,,,,,,,,,,,,,,,,,,,,,,,,
7564,7775301,Sítio Iraci Evaristo,Sitio Iraci Evaristo,-236.662,-5.000.128,P,PPL,BR,,18.0,4127809.0,,,0,,556,America/Sao_Paulo,03/08/2012,Sitio Iraci Evaristo,Sítio Iraci Evaristo,,,,,,,,,,,,,,,,,,,,,,,,,,
7565,7775302,Sítio Santo Antônio,Sitio Santo Antonio,-2.366.398,-5.000.277,P,PPL,BR,,18.0,4127809.0,,,0,,542,America/Sao_Paulo,03/08/2012,Sitio Santo Antonio,Sítio Santo Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,
7566,7775303,Escola Barra Seca,Escola Barra Seca,-2.366.225,-5.000.419,S,SCH,BR,,18.0,4127809.0,,,0,,536,America/Sao_Paulo,03/08/2012,Escola Barra Seca,,,,,,,,,,,,,,,,,,,,,,,,,,,
7567,7775304,Sítio Manoel Paulino,Sitio Manoel Paulino,-2.365.967,-5.000.579,P,PPL,BR,,18.0,4127809.0,,,0,,542,America/Sao_Paulo,03/08/2012,Sitio Manoel Paulino,Sítio Manoel Paulino,,,,,,,,,,,,,,,,,,,,,,,,,,
7568,7775305,Sítio Antônio Paulino,Sitio Antonio Paulino,-2.365.666,-5.001.033,P,PPL,BR,,18.0,4127809.0,,,0,,520,America/Sao_Paulo,03/08/2012,Sitio Antonio Paulino,Sítio Antônio Paulino,,,,,,,,,,,,,,,,,,,,,,,,,,
7569,7775306,Sítio Planalto,Sitio Planalto,-2.365.029,-5.001.145,P,PPL,BR,,18.0,4127809.0,,,0,,602,America/Sao_Paulo,03/08/2012,Sitio Planalto,Sítio Planalto,,,,,,,,,,,,,,,,,,,,,,,,,,
7570,7775307,Sítio José Matias,Sitio Jose Matias,-2.364.621,-5.001.856,P,PPL,BR,,18.0,4127809.0,,,0,,584,America/Sao_Paulo,03/08/2012,Sitio Jose Matias,Sítio José Matias,,,,,,,,,,,,,,,,,,,,,,,,,,
7571,7775308,Sítio Pedro Peroba,Sitio Pedro Peroba,-2.364.023,-5.001.762,P,PPL,BR,,18.0,4127809.0,,,0,,577,America/Sao_Paulo,03/08/2012,Sitio Pedro Peroba,Sítio Pedro Peroba,,,,,,,,,,,,,,,,,,,,,,,,,,
7572,7775309,Sítio Duas Meninas,Sitio Duas Meninas,-2.363.908,-5.002.424,P,PPL,BR,,18.0,4127809.0,,,0,,567,America/Sao_Paulo,03/08/2012,Sitio Duas Meninas,Sítio Duas Meninas,,,,,,,,,,,,,,,,,,,,,,,,,,
7573,7775310,Fazenda Lusitânia,Fazenda Lusitania,-2.363.445,-5.001.479,S,FRM,BR,,18.0,4127809.0,,,0,,553,America/Sao_Paulo,03/08/2012,Fazenda Lusitania,Fazenda Lusitânia,,,,,,,,,,,,,,,,,,,,,,,,,,
7574,7775311,Fazenda Três Paineiras,Fazenda Tres Paineiras,-23.642,-5.003.262,S,FRM,BR,,18.0,4127809.0,,,0,,567,America/Sao_Paulo,03/08/2012,Fazenda Tres Paineiras,Fazenda Três Paineiras,,,,,,,,,,,,,,,,,,,,,,,,,,
7575,7775312,Sítio Sebastião Zanine,Sitio Sebastiao Zanine,-236.235,-5.004.499,P,PPL,BR,,18.0,4127809.0,,,0,,540,America/Sao_Paulo,03/08/2012,Sitio Sebastiao Zanine,Sítio Sebastião Zanine,,,,,,,,,,,,,,,,,,,,,,,,,,
7576,7775313,Fazenda Nova,Fazenda Nova,-2.362.007,-5.005.205,S,FRM,BR,,18.0,4127809.0,,,0,,534,America/Sao_Paulo,03/08/2012,Fazenda Nova,,,,,,,,,,,,,,,,,,,,,,,,,,,
7577,7775314,Escola Antônio Batista do Nascimento,Escola Antonio Batista do Nascimento,-236.275,-5.002.831,S,SCH,BR,,18.0,4127809.0,,,0,,516,America/Sao_Paulo,03/08/2012,Escola Antonio Batista do Nascimento,Escola Antônio Batista do Nascimento,,,,,,,,,,,,,,,,,,,,,,,,,,
7578,7775315,Fazenda Santo Antônio,Fazenda Santo Antonio,-2.363.166,-5.003.285,S,FRM,BR,,18.0,4127809.0,,,0,,534,America/Sao_Paulo,03/08/2012,Fazenda Santo Antonio,Fazenda Santo Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,
7579,7775316,Sítio Bela Vista,Sitio Bela Vista,-2.363.156,-5.002.526,P,PPL,BR,,18.0,4127809.0,,,0,,534,America/Sao_Paulo,03/08/2012,Sitio Bela Vista,Sítio Bela Vista,,,,,,,,,,,,,,,,,,,,,,,,,,
7580,7775317,Sítio Komura,Sitio Komura,-23.625,-5.002.192,P,PPL,BR,,18.0,4127809.0,,,0,,511,America/Sao_Paulo,03/08/2012,Sitio Komura,Sítio Komura,,,,,,,,,,,,,,,,,,,,,,,,,,
7581,7775318,Sítio Waldomiro Costa,Sitio Waldomiro Costa,-2.362.597,-5.000.927,P,PPL,BR,,18.0,4127809.0,,,0,,532,America/Sao_Paulo,03/08/2012,Sitio Waldomiro Costa,Sítio Waldomiro Costa,,,,,,,,,,,,,,,,,,,,,,,,,,
7582,7775319,Sítio Cláudio Rodrigues,Sitio Claudio Rodrigues,-2.361.982,-5.000.415,P,PPL,BR,,18.0,4127809.0,,,0,,540,America/Sao_Paulo,03/08/2012,Sitio Claudio Rodrigues,Sítio Cláudio Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,
7583,7775320,Sítio Leonardo Rodrigues,Sitio Leonardo Rodrigues,-2.361.685,-5.000.178,P,PPL,BR,,18.0,4127809.0,,,0,,533,America/Sao_Paulo,03/08/2012,Sitio Leonardo Rodrigues,Sítio Leonardo Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,
7584,7775321,Fazenda Andaluzia,Fazenda Andaluzia,-2.360.902,-5.001.597,S,FRM,BR,,18.0,4127809.0,,,0,,529,America/Sao_Paulo,03/08/2012,Fazenda Andaluzia,,,,,,,,,,,,,,,,,,,,,,,,,,,
7585,7775322,Fazenda São Martinho,Fazenda Sao Martinho,-2.361.238,-5.003.336,S,FRM,BR,,18.0,4127809.0,,,0,,502,America/Sao_Paulo,03/08/2012,Fazenda Sao Martinho,Fazenda São Martinho,,,,,,,,,,,,,,,,,,,,,,,,,,
7586,7775323,Fazenda Vista Alegre,Fazenda Vista Alegre,-2.360.706,-50.033,S,FRM,BR,,18.0,4127809.0,,,0,,498,America/Sao_Paulo,03/08/2012,Fazenda Vista Alegre,,,,,,,,,,,,,,,,,,,,,,,,,,,
7587,7775324,Água dos Pereiras,Agua dos Pereiras,-2.360.482,-5.003.757,H,STM,BR,,18.0,,,,0,,477,America/Sao_Paulo,21/01/2012,Agua dos Pereiras,Água dos Pereiras,,,,,,,,,,,,,,,,,,,,,,,,,,
7588,7775325,Sítio Francisco Rodrigues Filho,Sitio Francisco Rodrigues Filho,-2.360.053,-500.408,P,PPL,BR,,18.0,4127809.0,,,0,,513,America/Sao_Paulo,03/08/2012,Sitio Francisco Rodrigues Filho,Sítio Francisco Rodrigues Filho,,,,,,,,,,,,,,,,,,,,,,,,,,
7589,7775326,Fazenda Jabuticabal,Fazenda Jabuticabal,-2.359.623,-5.004.003,S,FRM,BR,,18.0,4127809.0,,,0,,525,America/Sao_Paulo,03/08/2012,Fazenda Jabuticabal,,,,,,,,,,,,,,,,,,,,,,,,,,,
7590,7775327,Mineiros,Mineiros,-235.935,-5.004.301,L,LCTY,BR,,18.0,,,,0,,496,America/Sao_Paulo,21/01/2012,Mineiros,,,,,,,,,,,,,,,,,,,,,,,,,,,
7591,7775328,Escola Nossa Senhora Aparecida,Escola Nossa Senhora Aparecida,-2.358.347,-5.005.162,S,SCH,BR,,18.0,4127809.0,,,0,,535,America/Sao_Paulo,03/08/2012,Escola Nossa Senhora Aparecida,,,,,,,,,,,,,,,,,,,,,,,,,,,
7592,7775329,Fazenda Lote Duzentos,Fazenda Lote Duzentos,-2.357.466,-5.000.437,S,FRM,BR,,18.0,4127809.0,,,0,,473,America/Sao_Paulo,03/08/2012,Fazenda Lote 200,Fazenda Lote Duzentos,,,,,,,,,,,,,,,,,,,,,,,,,,
7593,7775330,Sítio Ademir de Andrade,Sitio Ademir de Andrade,-235.681,-5.000.082,P,PPL,BR,,18.0,4120705.0,,,0,,488,America/Sao_Paulo,03/08/2012,Sitio Ademir de Andrade,Sítio Ademir de Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,
7594,7775331,Sítio Carlos Toledo,Sitio Carlos Toledo,-2.356.762,-5.000.973,P,PPL,BR,,18.0,4120705.0,,,0,,490,America/Sao_Paulo,03/08/2012,Sitio Carlos Toledo,Sítio Carlos Toledo,,,,,,,,,,,,,,,,,,,,,,,,,,
7595,7775332,Sítio Bonifácio Carreteiro,Sitio Bonifacio Carreteiro,-23.567,-500.025,P,PPL,BR,,18.0,4120705.0,,,0,,487,America/Sao_Paulo,03/08/2012,Sitio Bonifacio Carreteiro,Sítio Bonifácio Carreteiro,,,,,,,,,,,,,,,,,,,,,,,,,,
7596,7775333,Sítio São Sebastião,Sitio Sao Sebastiao,-2.356.257,-5.002.516,P,PPL,BR,,18.0,4120705.0,,,0,,488,America/Sao_Paulo,03/08/2012,Sitio Sao Sebastiao,Sítio São Sebastião,,,,,,,,,,,,,,,,,,,,,,,,,,
7597,7775334,Terra Indígena Pinhalzinho,Terra Indigena Pinhalzinho,-235.638,-5.007.245,L,AREA,BR,,18.0,,,,0,,472,America/Sao_Paulo,21/01/2012,Terra Indigena Pinhalzinho,Terra Indígena Pinhalzinho,,,,,,,,,,,,,,,,,,,,,,,,,,
7598,7775335,Escola Pinhalzinho,Escola Pinhalzinho,-2.355.956,-500.648,S,SCH,BR,,18.0,4127809.0,,,0,,489,America/Sao_Paulo,03/08/2012,Escola Pinhalzinho,,,,,,,,,,,,,,,,,,,,,,,,,,,
7599,7775336,Sítio Barra Grande,Sitio Barra Grande,-2.354.741,-5.006.626,P,PPL,BR,,18.0,4127809.0,,,0,,470,America/Sao_Paulo,03/08/2012,Sitio Barra Grande,Sítio Barra Grande,,,,,,,,,,,,,,,,,,,,,,,,,,
7600,7775337,Fazenda Irmãos Oliveira,Fazenda Irmaos Oliveira,-235.504,-5.003.102,S,FRM,BR,,18.0,4120705.0,,,0,,468,America/Sao_Paulo,03/08/2012,Fazenda Irmaos Oliveira,Fazenda Irmãos Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,
7601,7775338,Sítio São José,Sitio Sao Jose,-2.355.632,-5.002.961,P,PPL,BR,,18.0,4120705.0,,,0,,468,America/Sao_Paulo,03/08/2012,Sitio Sao Jose,Sítio São José,,,,,,,,,,,,,,,,,,,,,,,,,,
7602,7775339,Água da Peroba,Agua da Peroba,-2.356.038,-5.002.107,L,LCTY,BR,,18.0,,,,0,,493,America/Sao_Paulo,21/01/2012,Agua da Peroba,Água da Peroba,,,,,,,,,,,,,,,,,,,,,,,,,,
7603,7775340,Sítio São Pedro,Sitio Sao Pedro,-2.354.836,-5.001.387,P,PPL,BR,,18.0,4120705.0,,,0,,492,America/Sao_Paulo,03/08/2012,Sitio Sao Pedro,Sítio São Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,
7604,7775341,Moquém,Moquem,-2.354.753,-5.000.946,L,LCTY,BR,,18.0,,,,0,,505,America/Sao_Paulo,21/01/2012,Moquem,Moquém,,,,,,,,,,,,,,,,,,,,,,,,,,
7605,7775342,Escola Barra Grande,Escola Barra Grande,-235.493,-5.001.984,S,SCH,BR,,18.0,4120705.0,,,0,,475,America/Sao_Paulo,03/08/2012,Escola Barra Grande,,,,,,,,,,,,,,,,,,,,,,,,,,,
7606,7775343,Fazenda Luiz Jesus Levatti,Fazenda Luiz Jesus Levatti,-2.354.881,-5.002.523,S,FRM,BR,,18.0,4120705.0,,,0,,498,America/Sao_Paulo,03/08/2012,Fazenda Luiz Jesus Levatti,,,,,,,,,,,,,,,,,,,,,,,,,,,
7607,7775344,Sítio Santo Antônio,Sitio Santo Antonio,-2.354.303,-5.001.058,P,PPL,BR,,18.0,4120705.0,,,0,,495,America/Sao_Paulo,03/08/2012,Sitio Santo Antonio,Sítio Santo Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,
